timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/09 12:49:21.381, 20874, 24467, 0, 0, 5.43, 180, 40
2026/09/09 12:49:22.381, 20874, 24467, 0, 0, 4.75, 180, 40
2026/09/09 12:49:23.382, 20874, 24467, 0, 0, 3.44, 180, 40
2026/09/09 12:49:24.382, 20874, 24467, 0, 0, 4.86, 180, 40
2026/09/09 12:49:25.382, 20874, 24467, 0, 0, 4.18, 172, 40
2026/09/09 12:49:26.383, 20874, 24467, 0, 0, 4.13, 180, 39
2026/09/09 12:49:27.383, 20874, 24467, 0, 0, 4.63, 180, 39
2026/09/09 12:49:28.383, 20874, 24467, 0, 0, 3.37, 180, 39
2026/09/09 12:49:29.384, 20874, 24467, 0, 0, 3.65, 180, 39
2026/09/09 12:49:30.384, 20874, 24467, 0, 0, 4.07, 180, 39
2026/09/09 12:49:31.384, 20874, 24467, 0, 0, 4.14, 180, 39
2026/09/09 12:49:32.385, 20874, 24467, 0, 0, 4.08, 180, 38
2026/09/09 12:49:33.385, 20874, 24467, 0, 0, 4.08, 180, 38
2026/09/09 12:49:34.385, 20874, 24467, 0, 0, 3.72, 180, 38
2026/09/09 12:49:35.386, 20874, 24467, 0, 0, 3.29, 180, 38
2026/09/09 12:49:36.386, 20874, 24467, 0, 0, 3.90, 180, 38
2026/09/09 12:49:37.386, 20874, 24467, 0, 0, 3.80, 180, 38
2026/09/09 12:49:38.387, 20874, 24467, 0, 0, 3.43, 180, 37
2026/09/09 12:49:39.387, 20874, 24467, 0, 0, 3.79, 180, 37
2026/09/09 12:49:40.387, 20874, 24467, 0, 0, 3.47, 180, 37
2026/09/09 12:49:41.388, 20874, 24467, 0, 0, 3.51, 180, 37
2026/09/09 12:49:42.388, 20874, 24467, 0, 0, 3.50, 180, 37
2026/09/09 12:49:43.388, 20874, 24467, 0, 0, 3.88, 180, 37
2026/09/09 12:49:44.389, 20874, 24467, 0, 0, 3.91, 180, 37
2026/09/09 12:49:45.389, 20874, 24467, 0, 0, 3.54, 180, 37
2026/09/09 12:49:46.389, 20874, 24467, 0, 0, 3.13, 180, 37
2026/09/09 12:49:47.390, 20874, 24467, 0, 0, 3.66, 180, 36
2026/09/09 12:49:48.390, 20874, 24467, 0, 0, 3.43, 180, 36
2026/09/09 12:49:49.390, 20874, 24467, 0, 0, 3.23, 180, 36
2026/09/09 12:49:50.390, 20874, 24467, 0, 0, 3.35, 180, 36
2026/09/09 12:49:51.391, 20874, 24467, 0, 0, 4.02, 180, 36
2026/09/09 12:49:52.391, 20874, 24467, 0, 0, 4.02, 180, 36
2026/09/09 12:49:53.391, 20874, 24467, 0, 0, 3.98, 180, 36
2026/09/09 12:49:54.392, 20874, 24467, 0, 0, 3.96, 180, 36
2026/09/09 12:49:55.392, 20874, 24467, 0, 0, 3.21, 180, 36
2026/09/09 12:49:56.392, 20874, 24467, 0, 0, 3.13, 180, 35
2026/09/09 12:49:57.393, 20874, 24467, 0, 0, 3.08, 180, 35
2026/09/09 12:49:58.393, 20874, 24467, 0, 0, 3.84, 180, 35
2026/09/09 12:49:59.393, 20874, 24467, 0, 0, 3.47, 180, 35
2026/09/09 12:50:00.394, 20874, 24467, 0, 0, 3.09, 180, 35
2026/09/09 12:50:01.394, 20874, 24467, 0, 0, 3.05, 180, 35
2026/09/09 12:50:02.394, 20874, 24467, 0, 0, 3.17, 180, 35
2026/09/09 12:50:03.395, 20874, 24467, 0, 0, 4.59, 180, 35
2026/09/09 12:50:04.395, 20874, 24467, 0, 0, 4.71, 180, 35
2026/09/09 12:50:05.395, 20874, 24467, 0, 0, 4.03, 180, 35
2026/09/09 12:50:06.396, 20874, 24467, 0, 0, 3.35, 180, 35
2026/09/09 12:50:07.396, 20874, 24467, 0, 0, 3.28, 180, 35
2026/09/09 12:50:08.396, 20874, 24467, 0, 0, 3.30, 180, 34
2026/09/09 12:50:09.397, 20874, 24467, 0, 0, 3.27, 180, 34
2026/09/09 12:50:10.397, 20874, 24467, 0, 0, 3.20, 180, 34
2026/09/09 12:50:11.397, 20874, 24467, 0, 0, 3.54, 180, 34
2026/09/09 12:50:12.398, 20874, 24467, 0, 0, 3.99, 180, 34
2026/09/09 12:50:13.398, 20874, 24467, 0, 0, 3.15, 180, 34
2026/09/09 12:50:14.398, 20874, 24467, 0, 0, 3.17, 180, 34
2026/09/09 12:50:15.399, 20874, 24467, 0, 0, 3.11, 180, 34
2026/09/09 12:50:16.399, 20874, 24467, 0, 0, 3.46, 180, 34
2026/09/09 12:50:17.399, 20874, 24467, 0, 0, 3.78, 180, 34
2026/09/09 12:50:18.400, 20874, 24467, 0, 0, 3.73, 180, 34
2026/09/09 12:50:19.400, 20874, 24467, 0, 0, 3.77, 180, 34
2026/09/09 12:50:20.400, 20874, 24467, 0, 0, 3.22, 180, 34
2026/09/09 12:50:21.401, 20874, 24467, 0, 0, 3.16, 180, 34
2026/09/09 12:50:22.401, 20874, 24467, 0, 0, 3.02, 180, 34
2026/09/09 12:50:23.401, 20874, 24467, 0, 0, 3.01, 180, 33
2026/09/09 12:50:24.402, 20874, 24467, 0, 0, 2.98, 180, 33
2026/09/09 12:50:25.402, 20874, 24467, 0, 0, 3.06, 180, 33
2026/09/09 12:50:26.402, 20874, 24467, 0, 0, 3.05, 180, 33
2026/09/09 12:50:27.403, 20874, 24467, 0, 0, 3.43, 180, 33
2026/09/09 12:50:28.403, 20874, 24467, 0, 0, 3.04, 180, 33
2026/09/09 12:50:29.404, 20874, 24467, 0, 0, 3.14, 180, 33
2026/09/09 12:50:30.404, 20874, 24467, 0, 0, 3.20, 180, 33
2026/09/09 12:50:31.404, 20874, 24467, 0, 0, 3.14, 180, 33
2026/09/09 12:50:32.405, 20874, 24467, 0, 0, 3.48, 180, 33
2026/09/09 12:50:33.405, 20874, 24467, 0, 0, 3.55, 180, 33
2026/09/09 12:50:34.405, 20874, 24467, 0, 0, 3.63, 180, 33
2026/09/09 12:50:35.406, 20874, 24467, 0, 0, 4.49, 180, 33
2026/09/09 12:50:36.406, 20874, 24467, 0, 0, 3.82, 180, 33
2026/09/09 12:50:37.407, 20874, 24467, 0, 0, 3.11, 180, 33
2026/09/09 12:50:38.407, 20874, 24467, 0, 0, 3.07, 180, 33
2026/09/09 12:50:39.407, 20874, 24467, 0, 0, 3.04, 180, 33
2026/09/09 12:50:40.407, 20874, 24467, 0, 0, 3.17, 180, 32
2026/09/09 12:50:41.408, 20874, 24467, 0, 0, 3.15, 180, 32
2026/09/09 12:50:42.408, 20874, 24467, 0, 0, 3.03, 180, 32
2026/09/09 12:50:43.408, 20874, 24467, 0, 0, 3.08, 180, 32
2026/09/09 12:50:44.409, 20874, 24467, 0, 0, 3.11, 180, 32
2026/09/09 12:50:45.409, 20874, 24467, 0, 0, 2.98, 180, 32
2026/09/09 12:50:46.409, 20874, 24467, 0, 0, 2.99, 180, 32
2026/09/09 12:50:47.410, 20874, 24467, 0, 0, 3.73, 180, 32
2026/09/09 12:50:48.410, 20874, 24467, 0, 0, 3.34, 180, 32
2026/09/09 12:50:49.410, 20874, 24467, 0, 0, 3.00, 180, 32
2026/09/09 12:50:50.410, 20874, 24467, 0, 0, 2.97, 180, 32
2026/09/09 12:50:51.411, 20874, 24467, 0, 0, 3.06, 180, 32
2026/09/09 12:50:52.411, 20874, 24467, 0, 0, 3.05, 180, 32
2026/09/09 12:50:53.411, 20874, 24467, 0, 0, 3.05, 180, 32
2026/09/09 12:50:54.412, 20874, 24467, 0, 0, 3.03, 180, 32
2026/09/09 12:50:55.412, 20874, 24467, 0, 0, 3.08, 180, 32
2026/09/09 12:50:56.412, 20874, 24467, 0, 0, 3.73, 180, 32
2026/09/09 12:50:57.413, 20874, 24467, 0, 0, 3.42, 172, 32
2026/09/09 12:50:58.413, 20874, 24467, 0, 0, 3.46, 180, 32
2026/09/09 12:50:59.413, 20874, 24467, 0, 0, 3.78, 180, 32
2026/09/09 12:51:00.413, 20874, 24467, 0, 0, 3.45, 180, 32
2026/09/09 12:51:01.414, 20874, 24467, 0, 0, 3.22, 180, 32
2026/09/09 12:51:02.414, 20874, 24467, 0, 0, 3.14, 180, 32
2026/09/09 12:51:03.414, 20874, 24467, 0, 0, 3.08, 180, 32
2026/09/09 12:51:04.415, 20874, 24467, 0, 0, 3.08, 180, 32
2026/09/09 12:51:05.415, 20874, 24467, 0, 0, 3.17, 180, 32
2026/09/09 12:51:06.415, 20874, 24467, 0, 0, 3.15, 180, 31
2026/09/09 12:51:07.416, 20874, 24467, 0, 0, 3.23, 180, 31
2026/09/09 12:51:08.416, 20874, 24467, 0, 0, 3.19, 180, 31
2026/09/09 12:51:09.416, 20874, 24467, 0, 0, 3.02, 180, 31
2026/09/09 12:51:10.416, 20874, 24467, 0, 0, 3.01, 180, 31
2026/09/09 12:51:11.417, 20874, 24467, 0, 0, 3.06, 172, 31
2026/09/09 12:51:12.417, 20874, 24467, 0, 0, 3.16, 180, 31
2026/09/09 12:51:13.417, 20874, 24467, 0, 0, 3.16, 180, 31
2026/09/09 12:51:14.418, 20874, 24467, 0, 0, 3.16, 180, 31
2026/09/09 12:51:15.418, 20874, 24467, 0, 0, 3.83, 180, 31
2026/09/09 12:51:16.418, 20874, 24467, 0, 0, 3.50, 180, 31
2026/09/09 12:51:17.419, 20874, 24467, 0, 0, 3.19, 180, 31
2026/09/09 12:51:18.419, 20874, 24467, 0, 0, 3.17, 180, 31
2026/09/09 12:51:19.419, 20874, 24467, 0, 0, 3.10, 180, 31
2026/09/09 12:51:20.420, 20874, 24467, 0, 0, 3.13, 180, 31
2026/09/09 12:51:21.420, 20874, 24467, 0, 0, 3.17, 180, 31
2026/09/09 12:51:22.420, 20874, 24467, 0, 0, 3.24, 180, 31
2026/09/09 12:51:23.421, 20874, 24467, 0, 0, 3.27, 180, 31
2026/09/09 12:51:24.421, 20874, 24467, 0, 0, 3.18, 180, 31
2026/09/09 12:51:25.421, 20874, 24467, 0, 0, 3.25, 180, 31
2026/09/09 12:51:26.422, 20874, 24467, 0, 0, 3.26, 180, 31
2026/09/09 12:51:27.422, 20874, 24467, 0, 0, 3.82, 180, 31
2026/09/09 12:51:28.422, 20874, 24467, 0, 0, 3.57, 180, 31
2026/09/09 12:51:29.423, 20874, 24467, 0, 0, 3.34, 180, 31
2026/09/09 12:51:30.423, 20874, 24467, 0, 0, 3.91, 180, 31
2026/09/09 12:51:31.423, 20874, 24467, 0, 0, 3.24, 180, 31
2026/09/09 12:51:32.424, 20874, 24467, 0, 0, 3.91, 180, 31
2026/09/09 12:51:33.424, 20874, 24467, 0, 0, 3.75, 180, 31
2026/09/09 12:51:34.424, 20874, 24467, 0, 0, 3.43, 180, 31
2026/09/09 12:51:35.425, 20874, 24467, 0, 0, 3.14, 180, 31
2026/09/09 12:51:36.425, 20874, 24467, 0, 0, 3.21, 180, 31
2026/09/09 12:51:37.426, 20874, 24467, 0, 0, 3.20, 180, 31
2026/09/09 12:51:38.426, 20874, 24467, 0, 0, 3.17, 180, 31
2026/09/09 12:51:39.426, 20874, 24467, 0, 0, 3.12, 180, 31
2026/09/09 12:51:40.427, 20874, 24467, 0, 0, 3.18, 180, 31
2026/09/09 12:51:41.427, 20874, 24467, 0, 0, 3.15, 180, 30
2026/09/09 12:51:42.427, 20874, 24467, 0, 0, 3.09, 180, 30
2026/09/09 12:51:43.428, 20874, 24467, 0, 0, 3.07, 180, 30
2026/09/09 12:51:44.428, 20874, 24467, 0, 0, 3.06, 180, 30
2026/09/09 12:51:45.428, 20874, 24467, 0, 0, 3.14, 180, 30
2026/09/09 12:51:46.429, 20874, 24467, 0, 0, 3.13, 180, 30
2026/09/09 12:51:47.429, 20874, 24467, 0, 0, 3.17, 180, 30
2026/09/09 12:51:48.430, 20874, 24467, 0, 0, 3.15, 180, 30
2026/09/09 12:51:49.430, 20874, 24467, 0, 0, 3.14, 180, 30
2026/09/09 12:51:50.430, 20874, 24467, 0, 0, 3.26, 180, 30
2026/09/09 12:51:51.431, 20874, 24467, 0, 0, 3.22, 180, 30
2026/09/09 12:51:52.431, 20874, 24467, 0, 0, 3.17, 180, 30
2026/09/09 12:51:53.431, 20874, 24467, 0, 0, 3.24, 180, 30
2026/09/09 12:51:54.432, 20874, 24467, 0, 0, 3.23, 180, 30
2026/09/09 12:51:55.432, 20874, 24467, 0, 0, 3.80, 180, 30
2026/09/09 12:51:56.432, 20874, 24467, 0, 0, 3.42, 180, 30
2026/09/09 12:51:57.433, 20874, 24467, 0, 0, 3.14, 180, 30
2026/09/09 12:51:58.433, 20874, 24467, 0, 0, 3.12, 180, 30
2026/09/09 12:51:59.433, 20874, 24467, 0, 0, 3.09, 180, 30
2026/09/09 12:52:00.434, 20874, 24467, 0, 0, 3.14, 180, 30
2026/09/09 12:52:01.434, 20874, 24467, 0, 0, 3.12, 180, 30
2026/09/09 12:52:02.435, 20874, 24467, 0, 0, 3.02, 180, 30
2026/09/09 12:52:03.435, 20874, 24467, 0, 0, 3.05, 180, 30
2026/09/09 12:52:04.435, 20874, 24467, 0, 0, 3.04, 180, 30
2026/09/09 12:52:05.436, 20874, 24467, 0, 0, 3.01, 180, 30
2026/09/09 12:52:06.436, 20874, 24467, 0, 0, 3.03, 180, 30
2026/09/09 12:52:07.436, 20874, 24467, 0, 0, 3.08, 180, 30
2026/09/09 12:52:08.437, 20874, 24467, 0, 0, 3.09, 180, 30
2026/09/09 12:52:09.437, 20874, 24467, 0, 0, 3.11, 180, 30
2026/09/09 12:52:10.437, 20874, 24467, 0, 0, 3.22, 180, 30
2026/09/09 12:52:11.438, 20874, 24467, 0, 0, 3.14, 180, 30
2026/09/09 12:52:12.438, 20874, 24467, 0, 0, 3.07, 180, 30
2026/09/09 12:52:13.438, 20874, 24467, 0, 0, 3.09, 180, 30
2026/09/09 12:52:14.439, 20874, 24467, 0, 0, 3.15, 180, 30
2026/09/09 12:52:15.439, 20874, 24467, 0, 0, 3.14, 180, 30
2026/09/09 12:52:16.439, 20874, 24467, 0, 0, 3.01, 180, 30
2026/09/09 12:52:17.440, 20874, 24467, 0, 0, 3.01, 180, 30
2026/09/09 12:52:18.440, 20874, 24467, 0, 0, 3.68, 180, 30
2026/09/09 12:52:19.440, 20874, 24467, 0, 0, 3.36, 180, 30
2026/09/09 12:52:20.441, 20874, 24467, 0, 0, 3.02, 180, 30
2026/09/09 12:52:21.441, 20874, 24467, 0, 0, 3.39, 180, 30
2026/09/09 12:52:22.441, 20874, 24467, 0, 0, 3.01, 180, 30
2026/09/09 12:52:23.442, 20874, 24467, 0, 0, 3.00, 180, 30
2026/09/09 12:52:24.442, 20874, 24467, 0, 0, 3.05, 180, 30
2026/09/09 12:52:25.442, 20874, 24467, 0, 0, 3.06, 180, 30
2026/09/09 12:52:26.443, 20874, 24467, 0, 0, 3.75, 180, 30
2026/09/09 12:52:27.443, 20874, 24467, 0, 0, 3.44, 180, 30
2026/09/09 12:52:28.443, 20874, 24467, 0, 0, 3.17, 180, 30
2026/09/09 12:52:29.444, 20874, 24467, 0, 0, 3.27, 180, 30
2026/09/09 12:52:30.444, 20874, 24467, 0, 0, 3.36, 180, 30
2026/09/09 12:52:31.444, 20874, 24467, 0, 0, 3.13, 180, 30
2026/09/09 12:52:32.445, 20874, 24467, 0, 0, 3.51, 180, 30
2026/09/09 12:52:33.445, 20874, 24467, 0, 0, 3.22, 180, 30
2026/09/09 12:52:34.446, 20874, 24467, 0, 0, 3.27, 180, 30
2026/09/09 12:52:35.446, 20874, 24467, 0, 0, 3.39, 180, 30
2026/09/09 12:52:36.446, 20874, 24467, 0, 0, 3.34, 172, 30
2026/09/09 12:52:37.447, 20874, 24467, 0, 0, 3.34, 180, 30
2026/09/09 12:52:38.447, 20874, 24467, 0, 0, 3.36, 180, 30
2026/09/09 12:52:39.447, 20874, 24467, 0, 0, 3.34, 180, 30
2026/09/09 12:52:40.448, 20874, 24467, 0, 0, 3.35, 180, 29
2026/09/09 12:52:41.448, 20874, 24467, 0, 0, 3.45, 180, 29
2026/09/09 12:52:42.448, 20874, 24467, 0, 0, 3.33, 180, 29
2026/09/09 12:52:43.449, 20874, 24467, 0, 0, 3.22, 172, 29
2026/09/09 12:52:44.449, 20874, 24467, 0, 0, 3.32, 180, 29
2026/09/09 12:52:45.449, 20874, 24467, 0, 0, 3.27, 180, 29
2026/09/09 12:52:46.450, 20874, 24467, 0, 0, 3.16, 180, 29
2026/09/09 12:52:47.450, 20874, 24467, 0, 0, 3.24, 180, 29
2026/09/09 12:52:48.450, 20874, 24467, 0, 0, 3.29, 180, 29
2026/09/09 12:52:49.451, 20874, 24467, 0, 0, 3.24, 180, 29
2026/09/09 12:52:50.451, 20874, 24467, 0, 0, 3.32, 180, 29
2026/09/09 12:52:51.451, 20874, 24467, 0, 0, 3.35, 180, 29
2026/09/09 12:52:52.452, 20874, 24467, 0, 0, 3.32, 180, 29
2026/09/09 12:52:53.452, 20874, 24467, 0, 0, 3.24, 180, 29
2026/09/09 12:52:54.452, 20874, 24467, 0, 0, 3.31, 180, 29
2026/09/09 12:52:55.453, 20874, 24467, 0, 0, 3.33, 180, 29
2026/09/09 12:52:56.453, 20874, 24467, 0, 0, 3.26, 180, 29
2026/09/09 12:52:57.453, 20874, 24467, 0, 0, 3.22, 180, 29
2026/09/09 12:52:58.454, 20874, 24467, 0, 0, 3.19, 180, 29
2026/09/09 12:52:59.454, 20874, 24467, 0, 0, 3.25, 180, 29
2026/09/09 12:53:00.454, 20874, 24467, 0, 0, 3.35, 180, 29
2026/09/09 12:53:01.455, 20874, 24467, 0, 0, 3.34, 180, 29
2026/09/09 12:53:02.455, 20874, 24467, 0, 0, 3.33, 180, 29
2026/09/09 12:53:03.455, 20874, 24467, 0, 0, 3.29, 180, 29
2026/09/09 12:53:04.456, 20874, 24467, 0, 0, 3.40, 180, 29
2026/09/09 12:53:05.456, 20874, 24467, 0, 0, 3.34, 180, 29
2026/09/09 12:53:06.456, 20874, 24467, 0, 0, 3.36, 180, 29
2026/09/09 12:53:07.457, 20874, 24467, 0, 0, 3.32, 180, 29
2026/09/09 12:53:08.457, 20874, 24467, 0, 0, 3.31, 180, 29
2026/09/09 12:53:09.458, 20874, 24467, 0, 0, 3.30, 180, 29
2026/09/09 12:53:10.458, 20874, 24467, 0, 0, 3.32, 180, 29
2026/09/09 12:53:11.458, 20874, 24467, 0, 0, 3.32, 180, 29
2026/09/09 12:53:12.459, 20874, 24467, 0, 0, 3.88, 180, 29
2026/09/09 12:53:13.459, 20874, 24467, 0, 0, 3.97, 180, 29
2026/09/09 12:53:14.459, 20874, 24467, 0, 0, 3.20, 180, 29
2026/09/09 12:53:15.460, 20874, 24467, 0, 0, 3.20, 180, 29
2026/09/09 12:53:16.460, 20874, 24467, 0, 0, 3.30, 180, 29
2026/09/09 12:53:17.460, 20874, 24467, 0, 0, 3.29, 180, 29
2026/09/09 12:53:18.461, 20874, 24467, 0, 0, 3.25, 180, 29
2026/09/09 12:53:19.461, 20874, 24467, 0, 0, 3.29, 180, 29
2026/09/09 12:53:20.461, 20874, 24467, 0, 0, 3.42, 180, 29
2026/09/09 12:53:21.462, 20874, 24467, 0, 0, 3.22, 180, 29
2026/09/09 12:53:22.462, 20874, 24467, 0, 0, 3.23, 180, 29
2026/09/09 12:53:23.463, 20874, 24467, 0, 0, 3.22, 180, 29
2026/09/09 12:53:24.463, 20874, 24467, 0, 0, 3.20, 180, 29
2026/09/09 12:53:25.463, 20874, 24467, 0, 0, 3.31, 180, 29
2026/09/09 12:53:26.464, 20874, 24467, 0, 0, 3.22, 180, 29
2026/09/09 12:53:27.464, 20874, 24467, 0, 0, 3.21, 180, 29
2026/09/09 12:53:28.464, 20874, 24467, 0, 0, 3.34, 180, 29
2026/09/09 12:53:29.465, 20874, 24467, 0, 0, 3.34, 180, 29
2026/09/09 12:53:30.465, 20874, 24467, 0, 0, 3.29, 180, 29
2026/09/09 12:53:31.465, 20874, 24467, 0, 0, 3.20, 180, 29
2026/09/09 12:53:32.466, 20874, 24467, 0, 0, 3.15, 180, 29
2026/09/09 12:53:33.466, 20874, 24467, 0, 0, 3.25, 180, 29
2026/09/09 12:53:34.466, 20874, 24467, 0, 0, 3.13, 180, 29
2026/09/09 12:53:35.467, 20874, 24467, 0, 0, 3.16, 180, 29
2026/09/09 12:53:36.467, 20874, 24467, 0, 0, 3.17, 180, 29
2026/09/09 12:53:37.467, 20874, 24467, 0, 0, 3.23, 180, 29
2026/09/09 12:53:38.468, 20874, 24467, 0, 0, 3.20, 180, 29
2026/09/09 12:53:39.468, 20874, 24467, 0, 0, 3.20, 180, 29
2026/09/09 12:53:40.468, 20874, 24467, 0, 0, 3.17, 180, 29
2026/09/09 12:53:41.469, 20874, 24467, 0, 0, 3.17, 180, 29
2026/09/09 12:53:42.469, 20874, 24467, 0, 0, 3.20, 180, 29
2026/09/09 12:53:43.469, 20874, 24467, 0, 0, 3.18, 180, 29
2026/09/09 12:53:44.470, 20874, 24467, 0, 0, 3.17, 180, 29
2026/09/09 12:53:45.470, 20874, 24467, 0, 0, 3.20, 180, 29
2026/09/09 12:53:46.471, 20874, 24467, 0, 0, 3.08, 180, 29
2026/09/09 12:53:47.471, 20874, 24467, 0, 0, 3.06, 180, 29
2026/09/09 12:53:48.471, 20874, 24467, 0, 0, 3.07, 180, 29
2026/09/09 12:53:49.472, 20874, 24467, 0, 0, 3.12, 180, 29
2026/09/09 12:53:50.472, 20874, 24467, 0, 0, 3.13, 180, 29
2026/09/09 12:53:51.472, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:53:52.473, 20874, 24467, 0, 0, 3.03, 180, 29
2026/09/09 12:53:53.473, 20874, 24467, 0, 0, 3.03, 180, 29
2026/09/09 12:53:54.473, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:53:55.474, 20874, 24467, 0, 0, 3.18, 180, 29
2026/09/09 12:53:56.474, 20874, 24467, 0, 0, 3.10, 180, 29
2026/09/09 12:53:57.474, 20874, 24467, 0, 0, 3.04, 180, 29
2026/09/09 12:53:58.475, 20874, 24467, 0, 0, 2.99, 180, 29
2026/09/09 12:53:59.475, 20874, 24467, 0, 0, 3.02, 180, 29
2026/09/09 12:54:00.475, 20874, 24467, 0, 0, 3.06, 180, 29
2026/09/09 12:54:01.476, 20874, 24467, 0, 0, 3.14, 180, 29
2026/09/09 12:54:02.476, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:54:03.476, 20874, 24467, 0, 0, 3.21, 180, 29
2026/09/09 12:54:04.477, 20874, 24467, 0, 0, 3.10, 180, 29
2026/09/09 12:54:05.477, 20874, 24467, 0, 0, 2.98, 180, 29
2026/09/09 12:54:06.477, 20874, 24467, 0, 0, 3.04, 180, 29
2026/09/09 12:54:07.478, 20874, 24467, 0, 0, 3.14, 180, 29
2026/09/09 12:54:08.478, 20874, 24467, 0, 0, 3.12, 180, 29
2026/09/09 12:54:09.478, 20874, 24467, 0, 0, 3.27, 180, 29
2026/09/09 12:54:10.479, 20874, 24467, 0, 0, 3.26, 180, 29
2026/09/09 12:54:11.479, 20874, 24467, 0, 0, 3.39, 180, 29
2026/09/09 12:54:12.479, 20874, 24467, 0, 0, 3.34, 180, 29
2026/09/09 12:54:13.480, 20874, 24467, 0, 0, 3.83, 180, 29
2026/09/09 12:54:14.480, 20874, 24467, 0, 0, 3.16, 180, 29
2026/09/09 12:54:15.481, 20874, 24467, 0, 0, 3.14, 180, 29
2026/09/09 12:54:16.481, 20874, 24467, 0, 0, 3.13, 180, 29
2026/09/09 12:54:17.481, 20874, 24467, 0, 0, 3.13, 180, 29
2026/09/09 12:54:18.481, 20874, 24467, 0, 0, 3.17, 180, 29
2026/09/09 12:54:19.482, 20874, 24467, 0, 0, 3.90, 180, 29
2026/09/09 12:54:20.482, 20874, 24467, 0, 0, 3.57, 180, 29
2026/09/09 12:54:21.482, 20874, 24467, 0, 0, 3.29, 180, 29
2026/09/09 12:54:22.483, 20874, 24467, 0, 0, 3.30, 172, 29
2026/09/09 12:54:23.483, 20874, 24467, 0, 0, 3.31, 180, 29
2026/09/09 12:54:24.483, 20874, 24467, 0, 0, 3.31, 180, 29
2026/09/09 12:54:25.484, 20874, 24467, 0, 0, 3.38, 180, 29
2026/09/09 12:54:26.484, 20874, 24467, 0, 0, 3.29, 180, 29
2026/09/09 12:54:27.484, 20874, 24467, 0, 0, 3.12, 180, 29
2026/09/09 12:54:28.485, 20874, 24467, 0, 0, 3.13, 180, 29
2026/09/09 12:54:29.485, 20874, 24467, 0, 0, 3.46, 172, 29
2026/09/09 12:54:30.485, 20874, 24467, 0, 0, 3.27, 180, 29
2026/09/09 12:54:31.486, 20874, 24467, 0, 0, 3.29, 180, 29
2026/09/09 12:54:32.486, 20874, 24467, 0, 0, 3.26, 180, 29
2026/09/09 12:54:33.486, 20874, 24467, 0, 0, 3.21, 180, 29
2026/09/09 12:54:34.487, 20874, 24467, 0, 0, 3.10, 180, 29
2026/09/09 12:54:35.487, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:54:36.487, 20874, 24467, 0, 0, 3.15, 180, 29
2026/09/09 12:54:37.488, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:54:38.488, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:54:39.489, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:54:40.489, 20874, 24467, 0, 0, 3.22, 180, 29
2026/09/09 12:54:41.489, 20874, 24467, 0, 0, 3.22, 180, 29
2026/09/09 12:54:42.490, 20874, 24467, 0, 0, 3.85, 180, 29
2026/09/09 12:54:43.490, 20874, 24467, 0, 0, 3.55, 180, 29
2026/09/09 12:54:44.490, 20874, 24467, 0, 0, 3.16, 180, 29
2026/09/09 12:54:45.490, 20874, 24467, 0, 0, 3.15, 180, 29
2026/09/09 12:54:46.491, 20874, 24467, 0, 0, 3.13, 180, 29
2026/09/09 12:54:47.491, 20874, 24467, 0, 0, 3.08, 180, 29
2026/09/09 12:54:48.492, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:54:49.492, 20874, 24467, 0, 0, 3.15, 180, 29
2026/09/09 12:54:50.492, 20874, 24467, 0, 0, 3.16, 180, 29
2026/09/09 12:54:51.493, 20874, 24467, 0, 0, 3.12, 180, 29
2026/09/09 12:54:52.493, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:54:53.493, 20874, 24467, 0, 0, 3.12, 180, 29
2026/09/09 12:54:54.494, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:54:55.494, 20874, 24467, 0, 0, 3.14, 180, 29
2026/09/09 12:54:56.494, 20874, 24467, 0, 0, 3.15, 180, 29
2026/09/09 12:54:57.495, 20874, 24467, 0, 0, 3.16, 180, 29
2026/09/09 12:54:58.495, 20874, 24467, 0, 0, 3.04, 180, 29
2026/09/09 12:54:59.495, 20874, 24467, 0, 0, 3.08, 180, 29
2026/09/09 12:55:00.496, 20874, 24467, 0, 0, 3.10, 180, 29
2026/09/09 12:55:01.496, 20874, 24467, 0, 0, 3.18, 180, 29
2026/09/09 12:55:02.496, 20874, 24467, 0, 0, 3.18, 180, 29
2026/09/09 12:55:03.497, 20874, 24467, 0, 0, 3.15, 180, 29
2026/09/09 12:55:04.497, 20874, 24467, 0, 0, 3.11, 180, 29
2026/09/09 12:55:05.497, 20874, 24467, 0, 0, 3.07, 180, 29
2026/09/09 12:55:06.498, 20874, 24467, 0, 0, 3.09, 180, 29
2026/09/09 12:55:07.498, 20874, 24467, 0, 0, 3.04, 180, 29
2026/09/09 12:55:08.498, 20874, 24467, 0, 0, 3.08, 180, 29
